fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,EMR,,287,"4,806",-4806,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,XOM,,278,"4,080",-4080,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,MPW,,"3,300","178,306",506,0.28458942632170975,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,IXP,,"2,258","40,128",802,2.039363271118344,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,AAPL,,"2,091","11,006",174,1.606351550960118,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,EXC,,"1,459","29,109",3260,12.611706448992225,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,GIS,,"1,199","23,167",855,3.832018644675511,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,VZ,,"1,185","20,048",530,2.7154421559586024,BUY
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,TD,,"1,123","20,667",-1563,-7.031039136302295,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,INTC,,876,"16,318",-309,-1.8584230468515068,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,DIS,,832,"7,491",-817,-9.83389504092441,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,LLY,,820,"6,316",-2478,-28.1783033886741,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,TRV,,744,"5,427",-31,-0.5679736167094174,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,AVGO,,709,"2,358",-313,-11.718457506551854,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,JNJ,,449,"3,213",-5,-0.15537600994406464,SELL
1 NORTH WEALTH SERVICES LLC,5/8/2019,Q1 2019,MX.TO,,361,"6,348",0,0.0,HOLD
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,JNJ,,449,"3,213",-3213,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,MX.TO,,361,"6,348",-6348,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,MPW,,"3,484","178,099",-207,-0.116092559981156,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,AAPL,,"2,435","10,870",-136,-1.235689623841541,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,IXP,,"2,210","38,574",-1554,-3.8726076555023923,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,EXC,,"1,413","29,247",138,0.4740801813871999,BUY
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,GIS,,"1,279","23,200",33,0.1424439936116027,BUY
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,VZ,,"1,224","20,275",227,1.1322825219473265,BUY
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,TD,,"1,139","19,544",-1123,-5.433783326075385,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,DIS,,"1,001","7,684",193,2.5764250433853957,BUY
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,INTC,,815,"15,824",-494,-3.027331780855497,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,TRV,,776,"5,222",-205,-3.777409250046066,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,LLY,,704,"6,294",-22,-0.3483217226092464,SELL
1 NORTH WEALTH SERVICES LLC,10/28/2019,Q3 2019,AVGO,,661,"2,394",36,1.5267175572519083,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,MPW,,"3,884","183,983",5884,3.303780481642233,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,AAPL,,"3,540","12,056",1186,10.910763569457222,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,IXP,,"2,365","38,517",-57,-0.14776792658267227,SELL
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,EXC,,"1,400","30,718",1471,5.029575682976032,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,VZ,,"1,337","21,770",1495,7.373612823674476,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,GIS,,"1,333","24,887",1687,7.2715517241379315,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,DIS,,"1,170","8,090",406,5.283706402915148,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,TD,,"1,161","20,680",1136,5.812525583299222,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,INTC,,966,"16,135",311,1.9653690596562183,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,LLY,,834,"6,349",55,0.8738481093104544,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,AVGO,,830,"2,626",232,9.690893901420218,BUY
1 NORTH WEALTH SERVICES LLC,2/14/2020,Q4 2019,TRV,,715,"5,222",0,0.0,HOLD
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,MPW,,"3,884","183,983",-183983,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,IXP,,"2,365","38,517",-38517,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,EXC,,"1,400","30,718",-30718,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,VZ,,"1,337","21,770",-21770,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,DIS,,"1,170","8,090",-8090,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,TD,,"1,161","20,680",-20680,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,INTC,,966,"16,135",-16135,-100.0,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,AAPL,,"8,419","33,621",21565,178.87358991373588,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,AVGO,,"3,341","14,414",11788,448.8956587966489,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,LLY,,"3,130","4,055",-2294,-36.131674279414085,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,ORCL,,"2,253","13,522",13522,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,BLK,,"2,126","2,074",2074,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,CAT,,"1,853","5,110",5110,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,GIS,,"1,331","20,880",-4007,-16.10077550528388,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,AMZN,,999,"4,556",4556,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,TRV,,933,"3,874",-1348,-25.813864419762545,SELL
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,EQIX,,761,808,808,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,TSLA,,704,"1,745",1745,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,XOM,,545,"5,067",5067,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,NVDA,,417,"3,106",3106,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,JNJ,,397,"2,746",2746,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,COST,,296,324,324,,BUY
1 NORTH WEALTH SERVICES LLC,2/12/2025,Q4 2024,MSFT,,287,683,683,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,JNJ,,"3,980","43,451",43451,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,INTC,,"3,455","133,105",133105,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,JPM,,"3,132","53,561",53561,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,BAX,,"3,057","43,957",43957,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,COP,,"3,033","42,933",42933,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,WFC,,"2,845","62,676",62676,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,T,,"2,797","79,542",79542,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,GE,,"2,668","95,187",95187,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,PFE,,"2,640","86,205",86205,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,CVX,,"2,630","21,053",21053,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,PEP,,"2,306","27,808",27808,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,TWC,,"2,134","15,746",15746,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,TGT,,"2,121","33,521",33521,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,CSCO,,"1,983","88,419",88419,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,MET,,"1,869","34,661",34661,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,TRV,,"1,642","18,135",18135,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,MO,,"1,642","42,770",42770,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,FCX,,"1,640","43,452",43452,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,MMM,,"1,636","11,663",11663,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,PM,,"1,473","16,904",16904,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,AFL,,"1,437","21,513",21513,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,MCD,,"1,426","14,694",14694,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,NUE,,"1,325","24,816",24816,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,JCI,,"1,286","25,061",25061,,BUY
"1st Global Advisors, Inc.",1/14/2014,Q4 2013,ECL,,"1,281","12,287",12287,,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,INTC,,"3,455","133,105",-133105,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,TWC,,"2,134","15,746",-15746,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,PM,,"1,473","16,904",-16904,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,MCD,,"1,426","14,694",-14694,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,NUE,,"1,325","24,816",-24816,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,JCI,,"1,286","25,061",-25061,-100.0,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,JNJ,,"4,223","42,991",-460,-1.058663782191434,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,JPM,,"3,259","53,673",112,0.2091073729019249,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,WFC,,"3,077","61,855",-821,-1.309911289807901,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,COP,,"3,027","43,026",93,0.21661658863811056,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,T,,"2,909","82,948",3406,4.2820145332025845,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,BAX,,"2,906","39,488",-4469,-10.166753873103259,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,PFE,,"2,779","86,507",302,0.3503277072095586,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,GE,,"2,456","94,870",-317,-0.3330286698813914,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,CVX,,"2,396","20,153",-900,-4.2749251888091955,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,PEP,,"2,324","27,834",26,0.09349827387802072,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,TGT,,"2,182","36,060",2539,7.574356373616539,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,MET,,"1,853","35,087",426,1.2290470557687314,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,CSCO,,"1,791","79,895",-8524,-9.640461891674866,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,MO,,"1,615","43,143",373,0.8721066167874679,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,MMM,,"1,573","11,594",-69,-0.5916145074166167,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,TRV,,"1,541","18,108",-27,-0.1488833746898263,SELL
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,FCX,,"1,450","43,833",381,0.8768296050814692,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,PNC,,"1,397","16,055",16055,,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,AFL,,"1,371","21,745",232,1.0784177009250222,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,SPG,,"1,330","8,112",8112,,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,QCOM,,"1,326","16,816",16816,,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,UNH,,"1,305","15,911",15911,,BUY
"1st Global Advisors, Inc.",4/17/2014,Q1 2014,ECL,,"1,297","12,014",-273,-2.2218605029706193,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,AFL,,"1,371","21,745",-21745,-100.0,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,QCOM,,"1,326","16,816",-16816,-100.0,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,UNH,,"1,305","15,911",-15911,-100.0,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,ECL,,"1,297","12,014",-12014,-100.0,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,JNJ,,"4,414","42,193",-798,-1.8562024609802052,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,COP,,"3,959","46,176",3150,7.321154650676336,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,WFC,,"3,443","65,503",3648,5.897663891358823,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,JPM,,"3,355","58,233",4560,8.495891789167738,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,T,,"3,224","91,190",8242,9.936345662342672,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,BAX,,"3,108","42,987",3499,8.860919773095624,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,CVX,,"2,782","21,307",1154,5.726194611224136,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,PFE,,"2,696","90,844",4337,5.013467118267886,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,GE,,"2,643","100,570",5700,6.008221777168758,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,PEP,,"2,639","29,544",1710,6.143565423582668,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,TGT,,"2,288","39,479",3419,9.481419855795895,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,MET,,"2,180","39,234",4147,11.819192293442015,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,CSCO,,"2,113","85,012",5117,6.404656111145879,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,MO,,"1,940","46,260",3117,7.2248105138724705,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,MMM,,"1,829","12,771",1177,10.15180265654649,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,SPG,,"1,813","10,906",2794,34.442800788954635,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,FCX,,"1,755","48,088",4255,9.707298154358588,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,MCHP,,"1,751","35,871",35871,,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,TRV,,"1,568","16,666",-1442,-7.963331124364921,SELL
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,PNC,,"1,565","17,577",1522,9.479912799750856,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,AMAT,,"1,538","68,209",68209,,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,IP,,"1,529","30,291",30291,,BUY
"1st Global Advisors, Inc.",7/10/2014,Q2 2014,INTC,,"1,514","48,988",48988,,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,MMM,,"1,829","12,771",-12771,-100.0,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,FCX,,"1,755","48,088",-48088,-100.0,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,MCHP,,"1,751","35,871",-35871,-100.0,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,JNJ,,"3,887","37,171",-5022,-11.90244827341028,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,GE,,"3,677","145,511",44941,44.68628815750223,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,BAX,,"3,260","44,487",1500,3.489427036080676,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,WFC,,"3,211","58,573",-6930,-10.579668106804268,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,T,,"3,166","94,242",3052,3.3468582081368567,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,COP,,"3,123","45,218",-958,-2.0746708246708248,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,PFE,,"3,026","97,134",6290,6.923957553608384,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,TGT,,"2,869","37,801",-1678,-4.25036095139188,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,PEP,,"2,815","29,767",223,0.7548063904684538,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,CSCO,,"2,603","93,570",8558,10.066814096833388,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,CVS,,"2,398","24,902",24902,,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,CVX,,"2,320","20,677",-630,-2.956774768855306,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,JPM,,"2,320","37,074",-21159,-36.335067745092985,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,MET,,"2,137","39,516",282,0.7187643370545954,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,SPG,,"2,083","11,437",531,4.868879515862828,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,MO,,"2,024","41,077",-5183,-11.204063986165155,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,INTC,,"1,766","48,663",-325,-0.6634277782314035,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,AMAT,,"1,748","70,146",1937,2.83980119925523,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,IP,,"1,716","32,022",1731,5.714568683767456,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,PNC,,"1,709","18,729",1152,6.554019457245264,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,TRV,,"1,695","16,015",-651,-3.90615624624985,SELL
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,ABC,,"1,684","18,680",18680,,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,PSX,,"1,684","23,491",23491,,BUY
"1st Global Advisors, Inc.",1/27/2015,Q4 2014,UNH,,"1,535","15,187",15187,,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,INTC,,"1,766","48,663",-48663,-100.0,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,AMAT,,"1,748","70,146",-70146,-100.0,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,TRV,,"1,695","16,015",-16015,-100.0,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,JNJ,,"3,753","37,303",132,0.35511554706626136,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,PFE,,"3,375","96,998",-136,-0.1400127658698293,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,GE,,"3,342","134,717",-10794,-7.417995890345059,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,WFC,,"3,277","60,245",1672,2.854557560650812,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,T,,"3,244","99,350",5108,5.420088707794826,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,TGT,,"3,068","37,386",-415,-1.0978545541123252,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,PEP,,"2,829","29,588",-179,-0.6013370510968522,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,COP,,"2,817","45,241",23,0.050864699898270596,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,ABBV,,"2,586","44,168",44168,,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,BAX,,"2,570","37,518",-6969,-15.665250522624588,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,CSCO,,"2,537","92,182",-1388,-1.4833814256706208,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,MO,,"2,520","50,383",9306,22.65501375465589,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,CVS,,"2,457","23,809",-1093,-4.389205686290258,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,JPM,,"2,310","38,133",1059,2.8564492636348926,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,SLB,,"2,235","26,791",26791,,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,MET,,"2,215","43,808",4292,10.861423220973784,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,CVX,,"2,205","21,005",328,1.5863036223823572,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,PSX,,"2,203","28,023",4532,19.292494998084372,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,SPG,,"2,200","11,244",-193,-1.6875054647197691,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,ABC,,"2,038","17,928",-752,-4.025695931477516,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,MCHP,,"1,802","36,856",36856,,BUY
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,IP,,"1,763","31,770",-252,-0.7869589657110737,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,UNH,,"1,724","14,573",-614,-4.042931454533482,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,PNC,,"1,722","18,466",-263,-1.4042394148112554,SELL
"1st Global Advisors, Inc.",5/1/2015,Q1 2015,AAPL,,"1,716","13,794",13794,,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,JNJ,,"3,753","37,303",-37303,-100.0,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,SLB,,"2,235","26,791",-26791,-100.0,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,MET,,"2,215","43,808",-43808,-100.0,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,SPG,,"2,200","11,244",-11244,-100.0,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,JCI,,"3,586","19,808",19808,,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,WFC,,"3,492","62,093",1848,3.067474479209893,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,GE,,"3,460","130,240",-4477,-3.3232628398791544,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,T,,"3,451","97,149",-2201,-2.2154001006542527,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,PFE,,"3,206","95,611",-1387,-1.4299263902348502,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,TGT,,"2,923","35,812",-1574,-4.210132135023806,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,ABBV,,"2,888","42,985",-1183,-2.678409708386162,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,EVRI,,"2,785","33,866",33866,,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,COP,,"2,691","43,827",-1414,-3.1254835215844037,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,SRCI,,"2,648","11,515",11515,,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,PEP,,"2,646","28,344",-1244,-4.204407192104907,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,JPM,,"2,559","37,767",-366,-0.9597985996381087,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,CVS,,"2,541","24,225",416,1.7472384392456635,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,CSCO,,"2,503","91,147",-1035,-1.1227788505348117,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,MO,,"2,492","50,957",574,1.1392731675366692,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,BAX,,"2,472","35,354",-2164,-5.767898075590383,SELL
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,IP,,"2,471","51,930",20160,63.45609065155807,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,VZ,,"2,351","50,439",50439,,BUY
"1st Global Advisors, Inc.",7/15/2015,Q2 2015,PSX,,"2,210","27,432",-591,-2.10898190771866,SELL
